DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,decision,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Finland,2023,120,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2012,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2013,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2014,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2015,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2016,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2017,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2018,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2019,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2020,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2021,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2022,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,France,2023,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2012,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2013,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2014,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2015,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2016,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2017,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2018,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2019,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2020,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2021,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2022,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Croatia,2023,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2012,40,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2013,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2014,20,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2015,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2016,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2017,75,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2018,20,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2019,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2020,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2021,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2022,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Hungary,2023,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2012,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2013,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2014,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2015,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2016,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2017,70,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2018,195,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2019,265,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2020,200,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2021,590,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2022,2085,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Ireland,2023,530,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2012,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2013,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2014,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2015,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2016,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2017,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2018,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2019,10,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2020,20,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2021,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2022,40,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Iceland,2023,30,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2012,15480,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2013,5750,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2014,9315,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2015,15770,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2016,18515,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2017,19515,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2018,19970,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2019,1385,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2020,2035,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2021,7080,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2022,10865,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Italy,2023,10485,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2012,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2013,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2014,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2015,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2016,15,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2017,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2018,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2019,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2020,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2021,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2022,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Liechtenstein,2023,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2012,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2013,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2014,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2015,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2016,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2017,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2018,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2019,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2020,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2021,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2022,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Lithuania,2023,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2012,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2013,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2014,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2015,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2016,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2017,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2018,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2019,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2020,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2021,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2022,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Luxembourg,2023,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2012,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2013,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2014,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2015,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2016,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2017,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2018,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2019,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2020,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2021,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2022,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Latvia,2023,,z
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2018,0,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2019,15,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2020,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2021,30,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2022,45,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Montenegro,2023,300,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2012,160,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2013,115,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2014,165,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2015,75,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2016,55,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2017,10,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2018,25,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2019,15,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2020,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2021,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2022,10,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Malta,2023,10,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2012,1550,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2013,1465,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2014,775,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2015,390,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2016,365,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2017,645,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2018,375,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2019,560,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2020,820,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2021,1375,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2022,890,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Netherlands,2023,735,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2012,325,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2013,280,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2014,175,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2015,165,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2016,810,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2017,780,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2018,75,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2019,100,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2020,80,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2021,40,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2022,30,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Norway,2023,90,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2012,290,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2013,370,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2014,295,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2015,120,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2016,50,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2017,20,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2018,15,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2019,5,
ESTAT:TPS00192(1.0),02/10/24 23:00:00,Annual,Person,Extra-EU27 (from 2020),Total,Total,Humanitarian status,Poland,2020,15,
